Summary_file = p12-97.sum
Title = south plots
year,month,day,day_month,period,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),sw(19),sw(20),sw(21),sw(22),sw(23),sw(24),sw(25),sw(26),sw(27),sw(28),no3(1-24)(1),no3(1-24)(2),no3(1-24)(3),no3(1-24)(4),no3(1-24)(5),no3(1-24)(6),no3(1-24)(7),no3(1-24)(8),no3(1-24)(9),no3(1-24)(10),no3(1-24)(11),no3(1-24)(12),no3(1-24)(13),no3(1-24)(14),no3(1-24)(15),no3(1-24)(16),no3(1-24)(17),no3(1-24)(18),no3(1-24)(19),no3(1-24)(20),no3(1-24)(21),no3(1-24)(22),no3(1-24)(23),no3(1-24)(24),nh4(1-8)(1),nh4(1-8)(2),nh4(1-8)(3),nh4(1-8)(4),nh4(1-8)(5),nh4(1-8)(6),nh4(1-8)(7),nh4(1-8)(8),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,T,ET,swdep,es,runoff,drain,eo,h,drain_25,drain_90,drain_180,cum_rain,cum_ET,cum_E,cum_T,cdrain_25,cdrain_90,cdrain180,cum_drain,no3(),nh4(),nit_tot(),leach_no3,cleach_25,cleach_90,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],surfaceom_n,surfaceom_wt,surfaceom_cover,L_dlt_n_fixed,W_biomass_n,W_root_n,L_biomass_n,L_root_n,C_biomass_n,C_root_n,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,cumnetdrain130
2001,10,284,11,9.000000,0.276632,0.276954,0.277059,0.275987,0.255609,0.196297,0.200335,0.169324,0.184361,0.215066,0.241987,0.261125,0.271294,0.284156,0.284223,0.284169,0.283815,0.271511,0.259845,0.248073,0.248061,0.249766,0.258525,0.271138,0.284022,0.284568,0.284990,0.286766,0.118337,0.287582,0.739940,3.280735,8.308912,6.515827,3.416874,1.173564,0.534610,0.193885,0.000255,0.000061,0.000008,0.000016,0.000032,0.000052,0.000039,0.000033,0.000018,0.006029,0.007226,0.005950,0.000023,0.000031,0.043588,0.107549,0.247913,0.566808,0.692845,0.066950,0.053754,0.000000,19.251333,5.319060,1.725653,0.053754,59.533741,131.832169,244.358521,20.959770,3.610496,1.752530,0.026877,69.550507,97.616669,17.600000,1.301878,1.657554,1580.659243,0.551610,0.000000,0.000001,1.878559,0.000000,-0.000017,0.000003,0.000002,240.799911,214.923599,174.083572,40.840122,6.607408,0.000556,0.000000,0.000188,25.726461,1.779407,9000.289062,0.000000,3.959642,0.018018,0.000000,239.069214,51.923172,8681.791016,0.000000,0.234184,5.253673,229.568237,0.044890,0.212978,0.000000,?,3.483051,5.648823,0.000000,0.000000,261.328278,74.761009,11.818892,7.196231,1.196806,1.879066,129.543228,1346.603638,29.718203,43.341759,17.055778,1.933199,-2.165448
2001,10,296,23,9.000000,0.298258,0.298935,0.299584,0.301379,0.289016,0.220697,0.200083,0.169416,0.184362,0.215067,0.241987,0.261126,0.271295,0.284156,0.284223,0.284168,0.283816,0.271511,0.259845,0.248073,0.248060,0.249766,0.258525,0.271138,0.284022,0.284568,0.284991,0.286765,0.101609,0.282973,0.752667,3.094748,8.262082,7.018838,3.267272,1.197695,0.554222,0.194761,0.000266,0.000061,0.000008,0.000016,0.000032,0.000051,0.000038,0.000033,0.000018,0.003644,0.005310,0.002549,0.000023,0.000031,0.048140,0.117564,0.270372,0.614527,0.722613,0.071395,0.055474,0.000000,19.512917,5.214083,1.844611,0.055474,66.273361,131.816238,244.358536,21.146553,3.580314,1.872348,0.027737,76.277496,97.613449,25.000000,1.605738,17.987448,1587.382948,16.353807,0.000000,0.000006,47.825329,0.000000,0.001130,0.000030,0.000024,265.799927,233.199921,190.437393,42.762646,6.608691,0.000586,0.000000,0.000200,25.813065,1.900086,8999.922852,0.000000,4.084152,0.019178,0.000000,238.570145,52.045689,8681.594727,0.018652,2.602934,3.966634,173.818771,0.034180,0.383534,0.000000,?,4.116720,5.562356,0.000000,0.000000,263.436798,75.234634,11.887398,6.986024,1.291474,1.767444,128.720581,1346.478271,25.671602,38.115955,16.329607,2.004111,-2.165564
2001,11,311,7,9.000000,0.070393,0.160919,0.181996,0.165658,0.156155,0.187041,0.191703,0.169165,0.184157,0.214997,0.241913,0.261094,0.271261,0.284108,0.284165,0.284109,0.283773,0.271464,0.259795,0.248039,0.248027,0.249729,0.258498,0.271111,0.283957,0.284421,0.284756,0.286127,0.133976,0.508753,1.042031,2.571009,3.131454,2.917716,1.678854,1.186961,0.576201,0.195741,0.000279,0.000062,0.000008,0.000016,0.000031,0.000050,0.000036,0.000031,0.000016,0.000738,0.002962,0.000014,0.000021,0.000029,0.069813,0.123841,0.249906,0.393195,0.595603,0.063617,0.059903,0.000000,10.304939,3.637897,1.495975,0.059903,42.643185,130.901077,244.316803,11.144366,2.798330,1.525926,0.029951,52.228336,97.124588,13.999999,20.486341,35.194180,1562.323537,15.614503,0.000000,0.000007,69.902977,0.000000,0.033530,0.000040,0.000030,279.799988,272.259369,206.051880,66.207581,6.642072,0.000627,0.000000,0.000209,14.915916,1.555878,8987.666992,0.000000,4.211205,0.020636,0.000000,237.611160,52.270580,8681.312500,0.009350,3.391229,2.808489,124.738106,0.024650,3.120214,0.000000,?,8.691147,5.447739,0.000000,0.000000,266.101685,75.866447,12.019006,5.299587,1.035289,1.663327,127.479256,1346.299927,38.799897,26.737946,8.757572,2.085906,-2.662558
2001,11,326,22,9.000000,0.057557,0.064255,0.100399,0.127961,0.137576,0.168032,0.182098,0.168620,0.183792,0.214862,0.241775,0.261033,0.271196,0.284014,0.284052,0.283996,0.283690,0.271374,0.259703,0.247976,0.247964,0.249661,0.258449,0.271059,0.283837,0.284160,0.284361,0.285210,0.361194,0.587378,1.414903,3.180205,3.887350,3.082282,1.845076,1.161477,0.598322,0.197486,0.000231,0.000053,0.000006,0.000014,0.000027,0.000043,0.000030,0.000027,0.000014,0.000010,0.000935,0.000012,0.000018,0.000026,0.077855,0.112607,0.146933,0.165338,0.331407,0.036695,0.052650,0.000000,12.513312,3.802476,0.870835,0.052650,35.178185,129.790558,244.236755,13.435850,2.879823,0.897160,0.026325,44.283066,96.508133,5.000000,11.852228,18.640795,1552.881878,5.523545,0.000000,0.000005,73.353989,0.000000,-0.000502,0.000040,0.000030,284.799988,286.701019,211.575424,75.125656,6.641507,0.000666,0.000000,0.000209,17.235964,0.923486,8989.902344,0.000000,4.272282,0.022102,0.000000,237.578751,52.961315,8681.202148,0.000000,1.561283,4.005483,189.398712,0.037181,0.281672,0.000000,?,8.753034,5.324207,0.000000,0.000000,267.282562,76.154945,12.126699,6.839464,0.613202,1.692990,127.183365,1346.235962,62.132435,37.674626,10.132348,2.170284,-3.496332
2001,11,327,23,9.000000,0.057548,0.063704,0.093366,0.126871,0.136678,0.166920,0.181523,0.168588,0.183771,0.214854,0.241767,0.261030,0.271192,0.284008,0.284046,0.283990,0.283685,0.271369,0.259697,0.247972,0.247961,0.249657,0.258446,0.271056,0.283830,0.284145,0.284340,0.285164,0.376981,0.607482,1.375074,3.199500,3.924753,3.091918,1.855526,1.160258,0.599760,0.197625,0.000229,0.000052,0.000006,0.000014,0.000027,0.000042,0.000030,0.000026,0.000014,0.000009,0.000813,0.000012,0.000017,0.000025,0.078317,0.111730,0.147082,0.160139,0.315883,0.034968,0.052058,0.000000,12.575708,3.813283,0.848119,0.052058,34.809734,129.724350,244.231873,13.503471,2.885406,0.874148,0.026029,43.885868,96.471504,0.000000,0.341375,0.506720,1552.399023,0.150742,0.000000,0.000000,3.193769,0.000000,-0.000074,0.000003,0.000002,284.799988,287.183868,211.726166,75.457764,6.641425,0.000669,0.000000,0.000209,17.306210,0.900178,8989.984375,0.000000,4.276407,0.022201,0.000000,237.564819,53.015759,8681.196289,0.000000,0.046936,4.229147,200.581909,0.039332,0.000000,0.000000,?,8.730667,5.316059,0.000000,0.000000,267.311646,76.167435,12.132674,6.867288,0.602562,1.698094,127.160484,1346.232666,63.046382,38.287152,10.222007,2.175750,-3.542564
2001,12,338,4,9.000000,0.053846,0.055944,0.061120,0.108237,0.129334,0.156808,0.175405,0.168284,0.183563,0.214770,0.241681,0.260993,0.271152,0.283948,0.283974,0.283919,0.283635,0.271313,0.259641,0.247932,0.247922,0.249616,0.258417,0.271024,0.283758,0.284000,0.284133,0.284745,0.523532,0.780542,1.266266,2.969997,4.230136,3.183619,1.976308,1.149615,0.614883,0.199133,0.000225,0.000050,0.000006,0.000013,0.000025,0.000039,0.000027,0.000024,0.000012,0.000009,0.000006,0.000010,0.000015,0.000023,0.079986,0.108851,0.148042,0.165248,0.201379,0.018577,0.043230,0.000000,12.954092,3.940052,0.722083,0.043230,31.761412,129.025482,244.181488,13.942245,2.951785,0.743698,0.021615,40.531662,96.087135,0.000000,3.065624,4.403876,1548.180802,1.275135,0.000000,0.000003,65.830093,0.000000,-0.001425,0.000025,0.000022,284.799988,291.402588,213.001312,78.401367,6.639889,0.000694,0.000000,0.000209,17.782515,0.765311,8990.849609,0.000000,4.321624,0.023286,0.000000,237.525040,53.624298,8681.152344,0.000000,0.359738,7.086015,343.425385,0.066389,0.020566,0.000000,?,8.467379,5.227958,0.000000,0.000000,267.494049,76.279266,12.197685,6.950382,0.569253,1.763854,127.020836,1346.211182,68.599240,43.609581,11.267109,2.233141,-3.994062
2001,12,339,5,10.000000,0.053780,0.055820,0.060818,0.106309,0.128875,0.156114,0.174863,0.168259,0.183546,0.214763,0.241674,0.260989,0.271149,0.283943,0.283968,0.283913,0.283631,0.271308,0.259636,0.247929,0.247918,0.249612,0.258415,0.271021,0.283752,0.283988,0.284116,0.284713,0.532406,0.792681,1.280244,2.923855,4.246434,3.190291,1.986767,1.148961,0.616239,0.199284,0.000222,0.000049,0.000006,0.000013,0.000025,0.000038,0.000027,0.000024,0.000012,0.000009,0.000006,0.000010,0.000015,0.000023,0.079992,0.108806,0.148228,0.165017,0.196538,0.018033,0.042453,0.000000,12.965911,3.951362,0.716614,0.042453,31.572889,128.964096,244.177200,13.959294,2.957867,0.737840,0.021226,40.316040,96.053596,0.000000,0.210087,0.297712,1547.892774,0.085433,0.000000,0.000000,6.173653,0.000000,-0.000193,0.000002,0.000002,0.000000,0.288107,0.085433,0.202674,-0.000204,0.000002,0.000000,0.000000,17.803360,0.759067,8990.928711,0.000000,0.004064,0.000099,0.000000,237.532394,53.683208,8681.149414,0.000000,0.014596,7.371116,357.680420,0.069047,0.000000,0.000000,?,8.438869,5.220084,0.000000,0.000000,267.496765,76.285820,12.202764,6.944664,0.567556,1.770949,127.019279,1346.210693,68.758497,43.933205,11.361848,2.238272,-0.036520
2001,12,348,14,10.000000,0.054813,0.057647,0.064981,0.100656,0.125949,0.151528,0.170034,0.168055,0.183405,0.214702,0.241611,0.260963,0.271120,0.283898,0.283915,0.283861,0.283595,0.271268,0.259595,0.247900,0.247890,0.249583,0.258394,0.270997,0.283701,0.283890,0.283983,0.284458,0.573033,0.859077,1.411928,2.776916,4.335206,3.239668,2.063687,1.145664,0.628697,0.200892,0.000197,0.000044,0.000005,0.000012,0.000023,0.000035,0.000024,0.000022,0.000011,0.000008,0.000006,0.000009,0.000014,0.000021,0.074833,0.102365,0.155354,0.165081,0.168979,0.015075,0.036712,0.000000,13.195827,4.039039,0.681687,0.036712,30.775337,128.420975,244.140182,14.227672,3.007097,0.700043,0.018356,39.277023,95.758240,3.200000,1.649845,4.891744,1546.235439,3.266258,0.000000,0.000002,48.216415,0.000000,-0.002194,0.000022,0.000018,3.200000,5.145623,3.351692,1.793930,-0.002478,0.000024,0.000000,0.000000,18.102007,0.718399,8991.631836,0.000000,0.039850,0.000994,0.000000,237.437103,54.239231,8681.134766,0.000000,0.257982,10.000763,489.162811,0.093209,0.000000,0.000000,?,8.175903,5.150033,0.000000,0.000000,267.688110,76.319412,12.237066,7.066023,0.553959,1.828171,126.848457,1346.201416,68.970637,45.893923,12.136928,2.285278,-0.338811
2001,12,349,15,10.000000,0.054169,0.056658,0.062894,0.099367,0.125933,0.151530,0.169991,0.168058,0.183405,0.214702,0.241611,0.260963,0.271120,0.283898,0.283915,0.283861,0.283595,0.271268,0.259595,0.247900,0.247890,0.249583,0.258394,0.270997,0.283701,0.283890,0.283983,0.284458,0.583217,0.869789,1.408744,2.750098,4.308313,3.186994,1.855111,1.139408,0.627777,0.200575,0.000202,0.000044,0.000005,0.000012,0.000023,0.000035,0.000024,0.000022,0.000011,0.000008,0.000006,0.000009,0.000014,0.000021,0.074918,0.102541,0.155131,0.164947,0.167651,0.014991,0.035930,0.000000,13.107155,3.822972,0.680179,0.035930,30.667961,128.417114,244.140182,14.034711,2.895315,0.698144,0.017965,39.167515,95.756508,0.000000,0.144085,0.253879,1546.124200,0.107755,0.000000,0.000000,6.415858,0.000000,-0.000284,0.000002,0.000002,3.200000,5.256955,3.459447,1.797507,-0.002764,0.000026,0.000000,0.000000,17.781498,0.716109,8992.909180,0.000000,0.043733,0.001094,0.000000,237.444839,55.831608,8681.133789,0.000000,0.007346,12.663836,556.716492,0.105378,0.030254,0.000000,?,3.100012,4.990168,0.000000,0.000000,267.689240,76.322090,12.240634,7.047952,0.553421,1.984120,126.847839,1346.201294,69.190432,45.615036,10.912992,2.281936,-0.338906
2001,12,364,30,10.000000,0.052817,0.054239,0.057417,0.076989,0.123759,0.148951,0.163590,0.167855,0.183259,0.214635,0.241540,0.260934,0.271089,0.283846,0.283855,0.283802,0.283557,0.271224,0.259550,0.247869,0.247859,0.249552,0.258372,0.270972,0.283645,0.283787,0.283846,0.284200,0.677791,1.000494,1.553720,2.267278,4.154711,2.917988,1.117501,1.070331,0.632262,0.200182,0.000186,0.000040,0.000005,0.000011,0.000021,0.000032,0.000022,0.000020,0.000010,0.000007,0.000005,0.000008,0.000012,0.000019,0.074080,0.105359,0.154993,0.161914,0.160050,0.011265,0.022615,0.000000,12.571981,3.020369,0.667661,0.022615,29.211411,127.714401,244.099014,13.130733,2.461525,0.678968,0.011308,37.390903,95.380875,0.400000,1.297008,2.848772,1543.630274,1.511435,0.000000,0.000004,98.672661,0.000000,-0.004358,0.000030,0.000030,3.600000,8.152001,4.970881,3.181120,-0.007130,0.000056,0.000000,0.000000,16.339079,0.690277,8992.377930,0.000000,0.120104,0.002582,0.000000,237.605637,56.612446,8681.128906,0.000000,0.063488,13.831576,615.103577,0.115764,0.308602,0.000000,?,3.445015,4.890586,0.000000,0.000000,267.699829,76.345032,12.280421,6.884187,0.549696,2.077621,126.842896,1346.199341,73.622978,44.761307,6.831115,2.300061,-0.658874
2002,1,9,9,10.000000,0.052452,0.053630,0.056158,0.068714,0.121491,0.148201,0.159502,0.167695,0.183151,0.214581,0.241485,0.260911,0.271064,0.283805,0.283808,0.283756,0.283526,0.271188,0.259515,0.247843,0.247834,0.249527,0.258354,0.270951,0.283603,0.283714,0.283752,0.284035,0.710081,1.053548,1.637368,2.085948,4.091450,2.945823,1.206821,1.050171,0.643258,0.202127,0.000183,0.000039,0.000005,0.000011,0.000019,0.000030,0.000020,0.000018,0.000009,0.000007,0.000005,0.000007,0.000011,0.000018,0.072384,0.106953,0.156033,0.160631,0.159661,0.010900,0.016783,0.000000,12.524218,3.102468,0.666562,0.016783,28.602182,127.256981,244.066086,13.127628,2.498966,0.674954,0.008392,36.577267,95.133423,0.800000,0.797154,2.140479,1542.320030,1.334759,0.000000,0.000002,69.709549,0.000000,-0.002805,0.000018,0.000020,4.400000,10.262816,6.305641,3.957173,-0.009900,0.000073,0.000000,0.000000,16.357763,0.683344,8993.008789,0.000000,0.169287,0.003582,0.000000,237.691666,57.144611,8681.130859,0.000000,0.011747,14.663224,656.685852,0.123087,0.044563,0.000000,?,3.406413,4.827743,0.000000,0.000000,267.699829,76.345169,12.299814,6.850761,0.549221,2.138741,126.842896,1346.199341,75.891971,44.902627,7.566196,2.341455,-0.890281
2002,1,24,24,10.000000,0.113066,0.100786,0.094012,0.067830,0.115541,0.147849,0.154773,0.167498,0.183018,0.214509,0.241411,0.260880,0.271031,0.283749,0.283745,0.283695,0.283485,0.271141,0.259469,0.247809,0.247800,0.249495,0.258332,0.270924,0.283550,0.283625,0.283642,0.283846,0.551586,1.369011,1.814901,2.090237,3.900054,2.985850,1.305441,1.027390,0.658380,0.205196,0.000175,0.000036,0.000004,0.000010,0.000017,0.000026,0.000017,0.000016,0.000008,0.000006,0.000004,0.000006,0.000009,0.000016,0.077231,0.123127,0.172837,0.161079,0.158470,0.011238,0.017421,0.000000,12.711639,3.196495,0.703982,0.017421,29.617092,126.722725,244.022171,13.364360,2.543686,0.712692,0.008710,37.355724,94.842995,5.400000,0.966690,4.635773,1542.498016,4.275191,0.000000,0.000003,103.766052,0.000000,-0.003370,0.000028,0.000030,9.800000,15.485381,10.580832,4.904546,-0.013195,0.000101,0.000000,0.000000,16.619764,0.721404,8993.901367,0.000000,0.237795,0.005100,0.000000,237.533936,57.904682,8681.121094,0.000000,0.302547,16.065828,726.816040,0.135301,0.004677,0.000000,?,3.271079,4.738597,0.000000,0.000000,267.993591,76.345108,12.322245,7.125753,0.587097,2.210103,126.576027,1346.187500,77.039440,45.006235,8.434573,2.398239,-1.176651
2002,2,39,8,10.000000,0.292400,0.293014,0.293633,0.295526,0.285555,0.263720,0.271673,0.257433,0.183398,0.214465,0.241364,0.260861,0.271011,0.283713,0.283705,0.283657,0.283461,0.271112,0.259440,0.247788,0.247779,0.249476,0.258318,0.270906,0.283518,0.283573,0.283580,0.283743,0.106941,0.244857,0.474041,0.978431,2.694682,5.025618,4.354813,2.309340,0.685228,0.208325,0.000170,0.000035,0.000004,0.000009,0.000015,0.000023,0.000015,0.000014,0.000007,0.000005,0.000004,0.000006,0.000008,0.000015,0.097150,0.184523,0.304982,0.552866,0.673796,0.072181,0.048127,0.000000,9.524570,7.557791,1.885498,0.048127,69.874443,147.449539,243.994522,11.701977,5.380300,1.909562,0.024063,83.458076,109.729469,77.600006,0.796046,13.469994,1603.303375,16.048225,0.000000,0.000003,86.386398,0.000000,21.064068,0.000025,0.000030,87.400009,32.280293,26.629057,5.651236,21.009050,0.000125,0.000000,0.000000,17.778175,1.933625,9008.047852,0.000000,4.695833,0.006641,0.000000,241.210419,65.845589,8681.279297,0.202013,1.864232,6.910469,295.696838,0.057429,0.000052,0.000000,?,2.943172,4.546406,0.000000,0.000000,269.642792,76.628998,12.353233,2.702497,1.364120,7.973543,128.972626,1346.322754,8.277019,12.582199,16.029632,2.490866,-1.345257
2002,2,42,11,10.000000,0.134755,0.198113,0.218373,0.235856,0.248273,0.254052,0.263286,0.262160,0.184936,0.214465,0.241364,0.260861,0.271011,0.283713,0.283705,0.283657,0.283461,0.271112,0.259440,0.247788,0.247779,0.249476,0.258318,0.270906,0.283518,0.283573,0.283580,0.283743,0.217208,0.652175,1.073452,1.408237,2.607810,4.853136,4.245244,2.333379,0.711842,0.209053,0.000183,0.000036,0.000004,0.000009,0.000015,0.000023,0.000015,0.000014,0.000007,0.000005,0.000004,0.000006,0.000008,0.000015,0.109122,0.204461,0.320481,0.533441,0.760043,0.041105,0.052249,0.000000,10.812018,7.499609,1.968653,0.052249,60.482315,147.314484,243.994522,12.934640,5.376896,1.994778,0.026124,73.646606,110.013771,0.800000,0.004420,12.569753,1593.776196,10.316519,0.000000,0.000001,16.358635,0.000000,-0.126367,0.000004,0.000006,88.200005,42.607494,36.945576,5.661918,20.884363,0.000130,0.000000,0.000000,19.004297,2.020905,9008.479492,0.000000,4.684887,0.006952,0.000000,241.516464,64.708801,8681.229492,0.016765,1.277805,6.799320,292.323883,0.056793,0.000304,0.000000,?,2.924234,4.531827,0.000000,0.000000,270.741150,76.841568,12.374115,4.220342,1.420853,7.249999,128.858215,1346.285767,14.926855,14.005049,16.124090,2.566082,-1.345297
2002,2,43,12,10.000000,0.076750,0.182884,0.212223,0.231083,0.244412,0.252419,0.261341,0.262728,0.185570,0.214465,0.241364,0.260861,0.271011,0.283713,0.283705,0.283657,0.283461,0.271111,0.259440,0.247788,0.247779,0.249476,0.258318,0.270906,0.283518,0.283573,0.283580,0.283743,0.179702,0.751706,1.241357,1.583235,2.657269,4.824689,4.224480,2.331520,0.721153,0.209308,0.000183,0.000036,0.000004,0.000009,0.000015,0.000023,0.000015,0.000014,0.000007,0.000005,0.000004,0.000006,0.000008,0.000015,0.118347,0.189676,0.318108,0.530078,0.793235,0.037184,0.054107,0.000000,11.237958,7.486553,1.986628,0.054107,59.273148,147.271835,243.994522,13.350198,5.374221,2.013681,0.027053,72.340195,110.068367,0.000000,0.006669,1.797102,1592.524383,1.238268,0.000000,0.000000,6.411714,0.000000,-0.040327,0.000001,0.000002,88.200005,43.859310,38.183846,5.675466,20.850653,0.000131,0.000000,0.000000,19.416132,2.040739,9008.527344,0.000000,4.682388,0.007056,0.000000,241.510895,64.355324,8681.202148,0.002738,0.434393,6.857157,295.215729,0.057338,0.000987,0.000000,?,2.919437,4.527015,0.000000,0.000000,271.102417,76.919853,12.383871,4.641757,1.420621,7.033091,128.738525,1346.265869,17.128435,14.496144,16.164629,2.590772,-1.345313
2002,2,58,27,10.000000,0.104615,0.199128,0.221439,0.238118,0.246374,0.239647,0.245627,0.275252,0.279232,0.273860,0.248734,0.260864,0.271012,0.283713,0.283705,0.283656,0.283461,0.271111,0.259440,0.247788,0.247778,0.249477,0.258318,0.270906,0.283518,0.283573,0.283580,0.283743,0.301307,1.044741,1.650176,2.813869,3.880531,4.386061,4.467958,3.755260,2.858519,0.822891,0.003411,0.000048,0.000005,0.000010,0.000016,0.000023,0.000015,0.000014,0.000007,0.000005,0.000004,0.000006,0.000008,0.000015,0.113512,0.177419,0.297084,0.595360,1.385541,0.149946,0.102557,0.003423,14.076685,11.906334,2.718862,0.105980,58.910572,173.618164,244.732056,16.310665,9.670650,2.770140,0.054702,71.191917,136.463425,78.399994,8.388444,48.073917,1619.245687,41.282913,0.000000,0.000003,83.158539,0.000000,30.894196,0.630095,0.000030,166.599991,95.537949,79.466751,16.071199,51.775223,0.737681,0.000000,0.000000,26.660326,2.824852,9012.810547,0.000000,9.889808,0.019712,0.000000,243.999908,58.404510,8680.919922,0.338200,8.009070,3.218066,141.146057,0.027838,0.730914,0.000000,?,3.623642,4.455168,0.000000,0.000000,277.971161,78.489120,12.704656,7.103603,1.645222,4.459887,127.726799,1346.009766,29.542780,21.000741,18.190026,6.824708,-1.345299
2002,3,73,14,10.000000,0.058756,0.069321,0.156107,0.199447,0.221534,0.232056,0.240528,0.266562,0.269568,0.272217,0.260407,0.260898,0.271012,0.283712,0.283705,0.283656,0.283462,0.271111,0.259440,0.247788,0.247778,0.249477,0.258318,0.270906,0.283518,0.283573,0.283580,0.283743,0.570581,0.971472,3.375726,5.306846,5.540713,4.475916,4.364521,3.391420,2.594041,0.757271,0.009088,0.000058,0.000005,0.000010,0.000017,0.000024,0.000015,0.000014,0.000007,0.000005,0.000004,0.000006,0.000008,0.000015,0.110998,0.141404,0.168253,0.561715,1.491795,0.154487,0.116924,0.037700,20.241255,11.111797,2.628652,0.162863,51.907654,171.628372,245.906052,22.423515,8.924993,2.687114,0.104401,63.934055,133.561310,0.000000,3.548746,12.334815,1611.426998,6.160185,0.000000,0.000003,82.205132,0.000000,-0.067700,1.221922,0.000030,166.599991,103.356598,85.626938,17.729673,51.707111,1.911711,0.000000,0.000000,32.016537,2.791527,9012.863281,0.000000,9.887120,0.036457,0.000000,241.803192,55.981613,8680.271484,0.000000,7.264691,31.921679,856.768127,0.157479,0.238850,0.000000,?,1.157527,4.285057,0.000000,0.000000,283.021179,80.157257,13.133833,12.071529,1.479635,3.485012,124.526855,1345.550781,66.519517,33.347593,18.145580,6.415297,-1.345324
2002,3,80,21,10.000000,0.057901,0.066094,0.124575,0.190042,0.214950,0.223876,0.234233,0.262153,0.265341,0.271350,0.263942,0.260939,0.271012,0.283712,0.283705,0.283656,0.283462,0.271111,0.259440,0.247788,0.247777,0.249477,0.258318,0.270906,0.283518,0.283573,0.283580,0.283743,0.715678,1.175726,3.340396,6.516707,6.744249,4.811615,4.559200,3.477392,2.672359,0.795355,0.011755,0.000072,0.000006,0.000010,0.000017,0.000024,0.000015,0.000014,0.000007,0.000005,0.000004,0.000006,0.000008,0.000015,0.106793,0.128742,0.138488,0.582925,1.627003,0.192416,0.137730,0.053315,23.304371,11.510183,2.776367,0.229453,49.552456,170.104156,246.267960,25.583971,9.224706,2.845232,0.160588,61.264122,131.998245,0.000000,1.952992,3.346047,1607.909503,1.370772,0.000000,0.000001,35.254913,0.000000,-0.021622,0.375270,0.000014,166.599991,106.874092,86.997711,19.876396,51.687084,2.273623,0.000000,0.000000,35.471523,3.005836,9013.166016,0.000000,9.892933,0.042464,0.000000,240.095245,54.710133,8679.881836,0.000000,3.669274,31.941044,857.736328,0.157642,0.099147,0.000000,?,1.254737,4.255054,0.000000,0.000000,285.145325,81.104729,13.406487,13.996590,1.499282,3.161382,122.991180,1345.317139,85.727084,41.834612,19.464351,6.714265,-1.345335
2002,4,95,5,10.000000,0.065138,0.114746,0.188543,0.213520,0.230406,0.240095,0.229537,0.256852,0.260031,0.269641,0.268881,0.261116,0.271013,0.283711,0.283705,0.283656,0.283463,0.271111,0.259440,0.247788,0.247777,0.249477,0.258318,0.270906,0.283518,0.283573,0.283580,0.283743,0.888749,2.409941,5.831489,8.213655,11.479601,7.626892,5.321366,3.839871,3.089430,1.010373,0.013200,0.000106,0.000005,0.000011,0.000018,0.000025,0.000016,0.000014,0.000007,0.000006,0.000004,0.000006,0.000008,0.000015,0.228631,0.263684,0.528318,1.070887,2.705395,0.576572,0.300195,0.145315,36.450329,13.267640,5.373487,0.708573,55.074722,168.459732,246.797195,39.111012,10.600357,5.523584,0.558475,66.551582,130.094818,22.800001,3.028716,18.498734,1612.316601,15.688440,0.000000,0.000003,62.100677,0.000000,0.095768,0.546521,0.000030,189.399979,125.266953,102.686150,22.580816,51.790844,2.802889,0.000000,0.000000,50.366096,6.083599,9084.353516,0.000000,9.998397,0.054520,0.000000,244.134537,104.034760,8679.732422,0.066979,12.414485,16.790127,439.914673,0.084224,0.096269,0.000000,?,0.000000,0.000000,0.000000,0.000000,291.989319,83.860336,14.560069,21.170368,2.993318,17.546019,125.370773,1345.284912,96.169623,66.431137,23.183023,7.920679,-1.345329
